"","flight_date","flight_status","departure.airport","departure.timezone","departure.iata","departure.icao","departure.terminal","departure.gate","departure.delay","departure.scheduled","departure.estimated","departure.actual","departure.estimated_runway","departure.actual_runway","arrival.airport","arrival.timezone","arrival.iata","arrival.icao","arrival.terminal","arrival.gate","arrival.baggage","arrival.delay","arrival.scheduled","arrival.estimated","arrival.actual","arrival.estimated_runway","arrival.actual_runway","airline.name","airline.iata","airline.icao","flight.number","flight.iata","flight.icao","flight.codeshared","aircraft","live","flight.codeshared.airline_name","flight.codeshared.airline_iata","flight.codeshared.airline_icao","flight.codeshared.flight_number","flight.codeshared.flight_iata","flight.codeshared.flight_icao","aircraft.registration","aircraft.iata","aircraft.icao","aircraft.icao24"
"585","2019-12-01","landed","Guangzhou Baiyun International","Asia/Shanghai","CAN","ZGGG","2","A148",10,"2019-12-01T08:20:00+00:00","2019-12-01T08:20:00+00:00","2019-12-01T07:59:00+00:00","2019-12-01T08:29:00+00:00","2019-12-01T08:29:00+00:00","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","3U",NA,"U3",NA,"2019-12-01T12:35:00+00:00","2019-12-01T12:35:00+00:00",NA,"2019-12-01T12:16:00+00:00","2019-12-01T12:16:00+00:00","Garuda Indonesia","GA","GIA","9779","GA9779","GIA9779",NA,NA,NA,"China Southern Airlines","CZ","CSN","3037","CZ3037","CSN3037",NA,NA,NA,NA
"586","2019-12-01","landed","Guangzhou Baiyun International","Asia/Shanghai","CAN","ZGGG","2","A148",10,"2019-12-01T08:20:00+00:00","2019-12-01T08:20:00+00:00","2019-12-01T07:59:00+00:00","2019-12-01T08:29:00+00:00","2019-12-01T08:29:00+00:00","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","3U",NA,"U3",NA,"2019-12-01T12:35:00+00:00","2019-12-01T12:35:00+00:00",NA,"2019-12-01T12:16:00+00:00","2019-12-01T12:16:00+00:00","Xiamen Airlines","MF","CXA","9287","MF9287","CXA9287",NA,NA,NA,"China Southern Airlines","CZ","CSN","3037","CZ3037","CSN3037",NA,NA,NA,NA
"587","2019-12-01","landed","Guangzhou Baiyun International","Asia/Shanghai","CAN","ZGGG","2","A148",10,"2019-12-01T08:20:00+00:00","2019-12-01T08:20:00+00:00","2019-12-01T07:59:00+00:00","2019-12-01T08:29:00+00:00","2019-12-01T08:29:00+00:00","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","3U",NA,"U3",NA,"2019-12-01T12:35:00+00:00","2019-12-01T12:35:00+00:00",NA,"2019-12-01T12:16:00+00:00","2019-12-01T12:16:00+00:00","China Southern Airlines","CZ","CSN","3037","CZ3037","CSN3037",NA,NA,NA,NA,NA,NA,NA,NA,NA,"B308U","A21N","A21N","7816C9"
"588","2019-12-01","landed","Kuala Lumpur International Airport (klia)","Asia/Kuala_Lumpur","KUL","WMKK","2","P21",NA,"2019-12-01T11:35:00+00:00","2019-12-01T11:35:00+00:00","2019-12-01T11:31:00+00:00","2019-12-01T11:48:00+00:00","2019-12-01T11:48:00+00:00","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","2",NA,"11",NA,"2019-12-01T13:00:00+00:00","2019-12-01T13:00:00+00:00","2019-12-01T12:47:00+00:00","2019-12-01T12:35:00+00:00","2019-12-01T12:35:00+00:00","AirAsia","AK","AXM","351","AK351","AXM351",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9MAGH","A320","A320","750441"
"589","2019-12-01","landed","Kuala Lumpur International Airport (klia)","Asia/Kuala_Lumpur","KUL","WMKK","1","C31",10,"2019-12-01T12:50:00+00:00","2019-12-01T12:50:00+00:00","2019-12-01T13:00:00+00:00","2019-12-01T13:46:00+00:00","2019-12-01T13:46:00+00:00","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","3",NA,"U1",NA,"2019-12-01T14:00:00+00:00","2019-12-01T14:00:00+00:00","2019-12-01T13:59:00+00:00","2019-12-01T13:54:00+00:00","2019-12-01T13:54:00+00:00","Malaysia Airlines","MH","MAS","5893","MH5893","MAS5893",NA,NA,NA,"Garuda Indonesia","GA","GIA","821","GA821","GIA821",NA,NA,NA,NA
"590","2019-12-01","landed","Kuala Lumpur International Airport (klia)","Asia/Kuala_Lumpur","KUL","WMKK","1","C31",10,"2019-12-01T12:50:00+00:00","2019-12-01T12:50:00+00:00","2019-12-01T13:00:00+00:00","2019-12-01T13:46:00+00:00","2019-12-01T13:46:00+00:00","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","3",NA,"U1",NA,"2019-12-01T14:00:00+00:00","2019-12-01T14:00:00+00:00","2019-12-01T13:59:00+00:00","2019-12-01T13:54:00+00:00","2019-12-01T13:54:00+00:00","Oman Air","WY","OMA","5821","WY5821","OMA5821",NA,NA,NA,"Garuda Indonesia","GA","GIA","821","GA821","GIA821",NA,NA,NA,NA
"591","2019-12-01","landed","Kuala Lumpur International Airport (klia)","Asia/Kuala_Lumpur","KUL","WMKK","1","C31",10,"2019-12-01T12:50:00+00:00","2019-12-01T12:50:00+00:00","2019-12-01T13:00:00+00:00","2019-12-01T13:46:00+00:00","2019-12-01T13:46:00+00:00","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","3",NA,"U1",NA,"2019-12-01T14:00:00+00:00","2019-12-01T14:00:00+00:00","2019-12-01T13:59:00+00:00","2019-12-01T13:54:00+00:00","2019-12-01T13:54:00+00:00","Garuda Indonesia","GA","GIA","821","GA821","GIA821",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PKGFG","B738","B738",NA
"592","2019-12-01","landed","Kuala Lumpur International Airport (klia)","Asia/Kuala_Lumpur","KUL","WMKK","1","C6",27,"2019-12-01T13:00:00+00:00","2019-12-01T13:00:00+00:00",NA,"2019-12-01T13:28:00+00:00","2019-12-01T13:28:00+00:00","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","2",NA,"14",NA,"2019-12-01T14:05:00+00:00","2019-12-01T14:05:00+00:00",NA,"2019-12-01T14:14:00+00:00","2019-12-01T14:14:00+00:00","Lion Air","JT","LNI","283","JT283","LNI283",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PKLKJ","B738","B738",NA
"593","2019-12-01","landed","Adisutjipto","Asia/Jakarta","JOG","WARJ",NA,NA,NA,"2019-12-01T12:00:00+00:00","2019-12-01T12:00:00+00:00","2019-12-01T11:51:00+00:00","2019-12-01T12:00:00+00:00","2019-12-01T12:00:00+00:00","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","2",NA,"07",3,"2019-12-01T13:05:00+00:00","2019-12-01T13:05:00+00:00","2019-12-01T12:57:00+00:00","2019-12-01T12:53:00+00:00","2019-12-01T12:53:00+00:00","Indonesia AirAsia","QZ","AWQ","7553","QZ7553","AWQ7553",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PKAZA","A320","A320","8A0394"
"594","2019-12-01","landed","Hang Nadim","Asia/Jakarta","BTH","WIDD",NA,NA,NA,"2019-12-01T12:25:00+00:00","2019-12-01T12:25:00+00:00",NA,"2019-12-01T12:45:00+00:00","2019-12-01T12:45:00+00:00","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","1",NA,"B5",NA,"2019-12-01T14:10:00+00:00","2019-12-01T14:10:00+00:00",NA,"2019-12-01T14:05:00+00:00","2019-12-01T14:05:00+00:00","Lion Air","JT","LNI","371","JT371","LNI371",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PKLFO","B739","B739","8A1812"
"595","2019-12-01","landed","Juanda","Asia/Jakarta","SUB","WARR",NA,"2",23,"2019-12-01T12:05:00+00:00","2019-12-01T12:05:00+00:00","2019-12-01T12:28:00+00:00","2019-12-01T12:40:00+00:00","2019-12-01T12:40:00+00:00","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","2",NA,"06",25,"2019-12-01T13:25:00+00:00","2019-12-01T13:25:00+00:00","2019-12-01T13:50:00+00:00","2019-12-01T13:46:00+00:00","2019-12-01T13:46:00+00:00","Indonesia AirAsia","QZ","AWQ","697","QZ697","AWQ697",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PKAZJ","A320","A320","8A0442"
"596","2019-12-01","landed","Juanda","Asia/Jakarta","SUB","WARR","2",NA,13,"2019-12-01T12:30:00+00:00","2019-12-01T12:30:00+00:00","2019-12-01T12:43:00+00:00","2019-12-01T12:55:00+00:00","2019-12-01T12:55:00+00:00","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","3",NA,"U10",13,"2019-12-01T14:05:00+00:00","2019-12-01T14:05:00+00:00","2019-12-01T14:18:00+00:00","2019-12-01T14:13:00+00:00","2019-12-01T14:13:00+00:00","Etihad Airways","EY","ETD","7119","EY7119","ETD7119",NA,NA,NA,"Garuda Indonesia","GA","GIA","315","GA315","GIA315",NA,NA,NA,NA
"597","2019-12-01","landed","Juanda","Asia/Jakarta","SUB","WARR","2",NA,13,"2019-12-01T12:30:00+00:00","2019-12-01T12:30:00+00:00","2019-12-01T12:43:00+00:00","2019-12-01T12:55:00+00:00","2019-12-01T12:55:00+00:00","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","3",NA,"U10",13,"2019-12-01T14:05:00+00:00","2019-12-01T14:05:00+00:00","2019-12-01T14:18:00+00:00","2019-12-01T14:13:00+00:00","2019-12-01T14:13:00+00:00","Bangkok Airways","PG","BKP","4353","PG4353","BKP4353",NA,NA,NA,"Garuda Indonesia","GA","GIA","315","GA315","GIA315",NA,NA,NA,NA
"598","2019-12-01","landed","Juanda","Asia/Jakarta","SUB","WARR","2",NA,13,"2019-12-01T12:30:00+00:00","2019-12-01T12:30:00+00:00","2019-12-01T12:43:00+00:00","2019-12-01T12:55:00+00:00","2019-12-01T12:55:00+00:00","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","3",NA,"U10",13,"2019-12-01T14:05:00+00:00","2019-12-01T14:05:00+00:00","2019-12-01T14:18:00+00:00","2019-12-01T14:13:00+00:00","2019-12-01T14:13:00+00:00","Garuda Indonesia","GA","GIA","315","GA315","GIA315",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PKGFJ","B738","B738","8A0244"
"599","2019-12-01","landed","Juanda","Asia/Jakarta","SUB","WARR","1",NA,NA,"2019-12-01T12:40:00+00:00","2019-12-01T12:40:00+00:00",NA,"2019-12-01T12:56:00+00:00","2019-12-01T12:56:00+00:00","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","2",NA,"08",NA,"2019-12-01T14:10:00+00:00","2019-12-01T14:10:00+00:00",NA,"2019-12-01T14:07:00+00:00","2019-12-01T14:07:00+00:00","Batik Air","ID","BTK","6575","ID6575","BTK6575",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PKLBS","B738","B738","8A04CE"
"600","2019-12-01","landed","Abdul Rahman Saleh","Asia/Jakarta","MLG","WARA",NA,NA,NA,"2019-12-01T12:45:00+00:00","2019-12-01T12:45:00+00:00",NA,"2019-12-01T12:59:00+00:00","2019-12-01T12:59:00+00:00","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","1",NA,"A1",NA,"2019-12-01T13:55:00+00:00","2019-12-01T13:55:00+00:00",NA,"2019-12-01T14:09:00+00:00","2019-12-01T14:09:00+00:00","Lion Air","JT","LNI","815","JT815","LNI815",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PKLKT","B738","B738",NA
"601","2019-12-01","landed","Ngurah Rai International","Asia/Makassar","DPS","WADD","D",NA,40,"2019-12-01T13:05:00+00:00","2019-12-01T13:05:00+00:00","2019-12-01T13:45:00+00:00","2019-12-01T14:08:00+00:00","2019-12-01T14:08:00+00:00","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","3",NA,"U10",39,"2019-12-01T14:05:00+00:00","2019-12-01T14:05:00+00:00","2019-12-01T14:44:00+00:00","2019-12-01T14:38:00+00:00","2019-12-01T14:38:00+00:00","Garuda Indonesia","GA","GIA","409","GA409","GIA409",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PKGHA","A333","A333","8A05AC"
"602","2019-12-01","landed","Ngurah Rai International","Asia/Makassar","DPS","WADD",NA,NA,NA,"2019-12-01T13:35:00+00:00","2019-12-01T13:35:00+00:00",NA,"2019-12-01T13:37:00+00:00","2019-12-01T13:37:00+00:00","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","2",NA,"09",NA,"2019-12-01T14:30:00+00:00","2019-12-01T14:30:00+00:00",NA,"2019-12-01T14:14:00+00:00","2019-12-01T14:14:00+00:00","Batik Air","ID","BTK","6051","ID6051","BTK6051",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PKLBK","B738","B738","8A04AE"
"603","2019-12-01","landed","Ngurah Rai International","Asia/Makassar","DPS","WADD","D",NA,NA,"2019-12-01T13:50:00+00:00","2019-12-01T13:50:00+00:00",NA,"2019-12-01T14:20:00+00:00","2019-12-01T14:20:00+00:00","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","1",NA,"B5",NA,"2019-12-01T14:40:00+00:00","2019-12-01T14:40:00+00:00",NA,"2019-12-01T14:56:00+00:00","2019-12-01T14:56:00+00:00","Lion Air","JT","LNI","41","JT41","LNI41",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PKLJP","B739","B739","8A02E8"
"604","2019-12-01","landed","Ngurah Rai International","Asia/Makassar","DPS","WADD","D",NA,40,"2019-12-01T13:05:00+00:00","2019-12-01T13:05:00+00:00","2019-12-01T13:45:00+00:00","2019-12-01T14:08:00+00:00","2019-12-01T14:08:00+00:00","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","3",NA,"U10",39,"2019-12-01T14:05:00+00:00","2019-12-01T14:05:00+00:00","2019-12-01T14:44:00+00:00","2019-12-01T14:38:00+00:00","2019-12-01T14:38:00+00:00","Bangkok Airways","PG","BKP","4315","PG4315","BKP4315",NA,NA,NA,"Garuda Indonesia","GA","GIA","409","GA409","GIA409",NA,NA,NA,NA
"605","2019-12-01","landed","Ngurah Rai International","Asia/Makassar","DPS","WADD","D",NA,40,"2019-12-01T13:05:00+00:00","2019-12-01T13:05:00+00:00","2019-12-01T13:45:00+00:00","2019-12-01T14:08:00+00:00","2019-12-01T14:08:00+00:00","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","3",NA,"U10",39,"2019-12-01T14:05:00+00:00","2019-12-01T14:05:00+00:00","2019-12-01T14:44:00+00:00","2019-12-01T14:38:00+00:00","2019-12-01T14:38:00+00:00","Turkish Airlines","TK","THY","9369","TK9369","THY9369",NA,NA,NA,"Garuda Indonesia","GA","GIA","409","GA409","GIA409",NA,NA,NA,NA
"606","2019-12-01","landed","Ngurah Rai International","Asia/Makassar","DPS","WADD","D",NA,40,"2019-12-01T13:05:00+00:00","2019-12-01T13:05:00+00:00","2019-12-01T13:45:00+00:00","2019-12-01T14:08:00+00:00","2019-12-01T14:08:00+00:00","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","3",NA,"U10",39,"2019-12-01T14:05:00+00:00","2019-12-01T14:05:00+00:00","2019-12-01T14:44:00+00:00","2019-12-01T14:38:00+00:00","2019-12-01T14:38:00+00:00","Oman Air","WY","OMA","5409","WY5409","OMA5409",NA,NA,NA,"Garuda Indonesia","GA","GIA","409","GA409","GIA409",NA,NA,NA,NA
"607","2019-12-01","landed","Polonia","Asia/Jakarta","KNO","WIMM","1","9",NA,"2019-12-01T12:25:00+00:00","2019-12-01T12:25:00+00:00","2019-12-01T12:17:00+00:00","2019-12-01T12:32:00+00:00","2019-12-01T12:32:00+00:00","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","3",NA,"U7",NA,"2019-12-01T14:50:00+00:00","2019-12-01T14:50:00+00:00","2019-12-01T14:43:00+00:00","2019-12-01T14:35:00+00:00","2019-12-01T14:35:00+00:00","Garuda Indonesia","GA","GIA","187","GA187","GIA187",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PKGFN","B738","B738","8A026F"
"608","2019-12-01","landed","Sultan Taha Syarifudn","Asia/Jakarta","DJB","WIPA",NA,"02",35,"2019-12-01T12:45:00+00:00","2019-12-01T12:45:00+00:00","2019-12-01T13:20:00+00:00","2019-12-01T13:29:00+00:00","2019-12-01T13:29:00+00:00","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","2",NA,"03",NA,"2019-12-01T13:55:00+00:00","2019-12-01T13:55:00+00:00",NA,"2019-12-01T14:31:00+00:00","2019-12-01T14:31:00+00:00","Citilink","QG","CTV","965","QG965","CTV965",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PKGQP","A320","A320","8A060D"
"609","2019-12-01","landed","Supadio","Asia/Pontianak","PNK","WIOO",NA,"3",NA,"2019-12-01T12:30:00+00:00","2019-12-01T12:30:00+00:00",NA,"2019-12-01T12:59:00+00:00","2019-12-01T12:59:00+00:00","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","1",NA,"A3",NA,"2019-12-01T14:00:00+00:00","2019-12-01T14:00:00+00:00",NA,"2019-12-01T14:11:00+00:00","2019-12-01T14:11:00+00:00","Lion Air","JT","LNI","833","JT833","LNI833",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PKLJW","B738","B738","8A0308"
"610","2019-12-01","landed","Bulutumbang","Asia/Jakarta","TJQ","WIKD",NA,NA,NA,"2019-12-01T12:55:00+00:00","2019-12-01T12:55:00+00:00","2019-12-01T12:35:00+00:00","2019-12-01T12:45:00+00:00","2019-12-01T12:45:00+00:00","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","3",NA,"U9",NA,"2019-12-01T14:00:00+00:00","2019-12-01T14:00:00+00:00","2019-12-01T13:43:00+00:00","2019-12-01T13:38:00+00:00","2019-12-01T13:38:00+00:00","Garuda Indonesia","GA","GIA","289","GA289","GIA289",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PKGNP","B738","B738","8A04F3"
"611","2019-12-01","landed","Sultan Syarif Kasim Ii","Asia/Jakarta","PKU","WIBB",NA,NA,NA,"2019-12-01T12:20:00+00:00","2019-12-01T12:20:00+00:00",NA,"2019-12-01T15:19:00+00:00","2019-12-01T15:19:00+00:00","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","2",NA,"09",NA,"2019-12-01T14:00:00+00:00","2019-12-01T14:00:00+00:00",NA,"2019-12-01T16:44:00+00:00","2019-12-01T16:44:00+00:00","Batik Air","ID","BTK","6855","ID6855","BTK6855",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PKLUU","A320","A320","8A0639"
"612","2019-12-01","landed","Sultan Syarif Kasim Ii","Asia/Jakarta","PKU","WIBB",NA,NA,NA,"2019-12-01T13:00:00+00:00","2019-12-01T13:00:00+00:00","2019-12-01T12:55:00+00:00","2019-12-01T13:08:00+00:00","2019-12-01T13:08:00+00:00","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","3",NA,"U10",NA,"2019-12-01T14:50:00+00:00","2019-12-01T14:50:00+00:00","2019-12-01T14:50:00+00:00","2019-12-01T14:45:00+00:00","2019-12-01T14:45:00+00:00","Garuda Indonesia","GA","GIA","177","GA177","GIA177",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PKGFP","B738","B738","8A0289"
"613","2019-12-01","landed","Hasanudin","Asia/Makassar","UPG","WAAA",NA,NA,NA,"2019-12-01T13:05:00+00:00","2019-12-01T13:05:00+00:00","2019-12-01T12:57:00+00:00","2019-12-01T13:11:00+00:00","2019-12-01T13:11:00+00:00","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","3",NA,"U8",4,"2019-12-01T14:25:00+00:00","2019-12-01T14:25:00+00:00","2019-12-01T14:29:00+00:00","2019-12-01T14:24:00+00:00","2019-12-01T14:24:00+00:00","Etihad Airways","EY","ETD","7137","EY7137","ETD7137",NA,NA,NA,"Garuda Indonesia","GA","GIA","605","GA605","GIA605",NA,NA,NA,NA
"614","2019-12-01","landed","Hasanudin","Asia/Makassar","UPG","WAAA",NA,NA,NA,"2019-12-01T13:05:00+00:00","2019-12-01T13:05:00+00:00","2019-12-01T12:57:00+00:00","2019-12-01T13:11:00+00:00","2019-12-01T13:11:00+00:00","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","3",NA,"U8",4,"2019-12-01T14:25:00+00:00","2019-12-01T14:25:00+00:00","2019-12-01T14:29:00+00:00","2019-12-01T14:24:00+00:00","2019-12-01T14:24:00+00:00","Garuda Indonesia","GA","GIA","605","GA605","GIA605",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615","2019-12-01","landed","Hasanudin","Asia/Makassar","UPG","WAAA",NA,NA,NA,"2019-12-01T13:15:00+00:00","2019-12-01T13:15:00+00:00","2019-12-01T12:59:00+00:00","2019-12-01T13:13:00+00:00","2019-12-01T13:13:00+00:00","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","3",NA,"U9",NA,"2019-12-01T14:35:00+00:00","2019-12-01T14:35:00+00:00","2019-12-01T14:18:00+00:00","2019-12-01T14:13:00+00:00","2019-12-01T14:13:00+00:00","Etihad Airways","EY","ETD","7128","EY7128","ETD7128",NA,NA,NA,"Garuda Indonesia","GA","GIA","651","GA651","GIA651",NA,NA,NA,NA
"616","2019-12-01","landed","Hasanudin","Asia/Makassar","UPG","WAAA",NA,NA,NA,"2019-12-01T13:15:00+00:00","2019-12-01T13:15:00+00:00","2019-12-01T12:59:00+00:00","2019-12-01T13:13:00+00:00","2019-12-01T13:13:00+00:00","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","3",NA,"U9",NA,"2019-12-01T14:35:00+00:00","2019-12-01T14:35:00+00:00","2019-12-01T14:18:00+00:00","2019-12-01T14:13:00+00:00","2019-12-01T14:13:00+00:00","Malaysia Airlines","MH","MAS","5927","MH5927","MAS5927",NA,NA,NA,"Garuda Indonesia","GA","GIA","651","GA651","GIA651",NA,NA,NA,NA
"617","2019-12-01","landed","Hasanudin","Asia/Makassar","UPG","WAAA",NA,NA,NA,"2019-12-01T13:15:00+00:00","2019-12-01T13:15:00+00:00","2019-12-01T12:59:00+00:00","2019-12-01T13:13:00+00:00","2019-12-01T13:13:00+00:00","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","3",NA,"U9",NA,"2019-12-01T14:35:00+00:00","2019-12-01T14:35:00+00:00","2019-12-01T14:18:00+00:00","2019-12-01T14:13:00+00:00","2019-12-01T14:13:00+00:00","Bangkok Airways","PG","BKP","4359","PG4359","BKP4359",NA,NA,NA,"Garuda Indonesia","GA","GIA","651","GA651","GIA651",NA,NA,NA,NA
"618","2019-12-01","landed","Hasanudin","Asia/Makassar","UPG","WAAA",NA,NA,NA,"2019-12-01T13:15:00+00:00","2019-12-01T13:15:00+00:00","2019-12-01T12:59:00+00:00","2019-12-01T13:13:00+00:00","2019-12-01T13:13:00+00:00","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","3",NA,"U9",NA,"2019-12-01T14:35:00+00:00","2019-12-01T14:35:00+00:00","2019-12-01T14:18:00+00:00","2019-12-01T14:13:00+00:00","2019-12-01T14:13:00+00:00","Garuda Indonesia","GA","GIA","651","GA651","GIA651",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619","2019-12-01","landed","Hasanudin","Asia/Makassar","UPG","WAAA",NA,NA,35,"2019-12-01T13:25:00+00:00","2019-12-01T13:25:00+00:00",NA,"2019-12-01T14:39:00+00:00","2019-12-01T14:39:00+00:00","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","1",NA,"A5",NA,"2019-12-01T14:45:00+00:00","2019-12-01T14:45:00+00:00",NA,"2019-12-01T15:39:00+00:00","2019-12-01T15:39:00+00:00","Lion Air","JT","LNI","793","JT793","LNI793",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620","2019-12-01","landed","Hasanudin","Asia/Makassar","UPG","WAAA",NA,NA,3,"2019-12-01T13:45:00+00:00","2019-12-01T13:45:00+00:00",NA,"2019-12-01T13:48:00+00:00","2019-12-01T13:48:00+00:00","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","2",NA,"03",NA,"2019-12-01T15:25:00+00:00","2019-12-01T15:25:00+00:00",NA,"2019-12-01T14:51:00+00:00","2019-12-01T14:51:00+00:00","Citilink","QG","CTV","251","QG251","CTV251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","2019-12-01","landed","Sjamsudin Noor","Asia/Makassar","BDJ","WAOO",NA,NA,NA,"2019-12-01T13:20:00+00:00","2019-12-01T13:20:00+00:00",NA,NA,NA,"Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","2",NA,"10",NA,"2019-12-01T14:00:00+00:00","2019-12-01T14:00:00+00:00",NA,"2019-12-01T14:24:00+00:00","2019-12-01T14:24:00+00:00","Batik Air","ID","BTK","6213","ID6213","BTK6213",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PKLUR","A320","A320","8A0636"
"622","2019-12-01","landed","Sjamsudin Noor","Asia/Makassar","BDJ","WAOO",NA,NA,NA,"2019-12-01T13:55:00+00:00","2019-12-01T13:55:00+00:00",NA,NA,NA,"Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","1",NA,"A3",NA,"2019-12-01T14:40:00+00:00","2019-12-01T14:40:00+00:00",NA,"2019-12-01T14:33:00+00:00","2019-12-01T14:33:00+00:00","Lion Air","JT","LNI","327","JT327","LNI327",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PKLKP","B738","B738","8A0380"
"623","2019-12-01","landed","Kuala Lumpur International Airport (klia)","Asia/Kuala_Lumpur","KUL","WMKK","2","L14",76,"2019-12-01T13:35:00+00:00","2019-12-01T13:35:00+00:00","2019-12-01T14:51:00+00:00","2019-12-01T15:09:00+00:00","2019-12-01T15:09:00+00:00","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","2",NA,"11",83,"2019-12-01T14:45:00+00:00","2019-12-01T14:45:00+00:00","2019-12-01T16:08:00+00:00","2019-12-01T15:57:00+00:00","2019-12-01T15:57:00+00:00","AirAsia","AK","AXM","384","AK384","AXM384",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9MAGK","A20N","A20N",NA
"624","2019-12-01","landed","Kuala Lumpur International Airport (klia)","Asia/Kuala_Lumpur","KUL","WMKK","1","C17",11,"2019-12-01T13:40:00+00:00","2019-12-01T13:40:00+00:00","2019-12-01T13:51:00+00:00","2019-12-01T14:01:00+00:00","2019-12-01T14:01:00+00:00","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","3U",NA,"U5",19,"2019-12-01T14:45:00+00:00","2019-12-01T14:45:00+00:00","2019-12-01T15:04:00+00:00","2019-12-01T14:50:00+00:00","2019-12-01T14:50:00+00:00","Etihad Airways","EY","ETD","2746","EY2746","ETD2746",NA,NA,NA,"Malaysia Airlines","MH","MAS","721","MH721","MAS721",NA,NA,NA,NA
"625","2019-12-01","landed","Kuala Lumpur International Airport (klia)","Asia/Kuala_Lumpur","KUL","WMKK","1","C17",11,"2019-12-01T13:40:00+00:00","2019-12-01T13:40:00+00:00","2019-12-01T13:51:00+00:00","2019-12-01T14:01:00+00:00","2019-12-01T14:01:00+00:00","Soekarno-Hatta International","Asia/Jakarta","CGK","WIII","3U",NA,"U5",19,"2019-12-01T14:45:00+00:00","2019-12-01T14:45:00+00:00","2019-12-01T15:04:00+00:00","2019-12-01T14:50:00+00:00","2019-12-01T14:50:00+00:00","Firefly","FY","FFM","7387","FY7387","FFM7387",NA,NA,NA,"Malaysia Airlines","MH","MAS","721","MH721","MAS721",NA,NA,NA,NA
